sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_over_harvested,yield_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,harvest_loss_ratio,year,daily_year,daily_season_total_mm,daily_longest_dry_spell_days,daily_dry_spell_count_7d,daily_dry_spell_count_10d,daily_rain_days_1mm,daily_rain_days_10mm,daily_rain_days_20mm,daily_mean_wet_day_rainfall,daily_maximum_5day_rainfall,daily_season_onset_day,daily_season_cessation_day,daily_season_length_days,daily_false_onset_flag,temp_year,temp_season_gdd,temp_heat_days,temp_extreme_heat_days,temp_warm_night_days,temp_heatwave_count,rain_MAM,rain_SON,rain_DJF,rain_JJA,rain_annual_rainfall,rain_rain_cv,rain_max_monthly,rain_min_monthly,rain_rainy_months,rain_rainfall_anomaly,rain_rainfall_zscore,rain_MAM_anomaly,rain_MAM_zscore,rain_SON_anomaly,rain_SON_zscore,soil_lat,soil_lon,soil_clay,soil_sand,soil_silt,soil_soc,soil_bdod,soil_cec,soil_phh2o,target_cv,target_reliability_weight,high_uncertainty_flag,yield_consistency_ok,yield_source,rainfall_source,temperature_source,soil_source,soil_moisture_source,yield_granularity,is_proxy,is_imputed,data_quality_score,data_quality_note
Kigezi,total_2020,5370.02672132027,3918.9734600898255,2207.626142958044,0.5633174517358029,0.4111015191401652,34.31402591571423,37.54911257678866,41.12426859126519,0.2702134154136368,2020,2020.0,883.0333689838648,16.2,4.6,2.0,101.6,26.2,6.4,9.009084415346383,81.86837434768677,70.2,299.2,230.0,0.4,2020.0,2452.422,0.0,0.0,0.0,0.0,366.7005142211914,417.3038024902344,306.25871353149415,107.26607494354248,1197.5291051864624,0.592968414615566,199.07511291503906,8.237049102783203,10.0,75.93529834747315,0.7648774248931078,17.782861328125,0.4063375125656762,25.924378967285158,0.493283613934104,-1.019403368249541,29.831596063494146,39.79666666666667,32.08,28.139999999999997,37.58,1.1653333333333333,24.080000000000002,5.66,41.12426859126519,2.431654189255053,1,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Lango,first_season_2020,22038.4938439674,21147.21467427177,7618.835324026386,0.3602760666772656,0.3457058081177309,19.76960637512548,19.90276320862997,18.47882989782212,0.0404419274749848,2020,2020.0,569.0463572852314,9.125,1.25,0.25,69.0,18.5,2.375,8.23657017869764,57.27364045381546,68.875,112.625,44.75,0.0,2020.0,1673.785,24.5,0.75,34.375,2.875,445.3541011810303,489.1878824234009,77.11536657810211,467.53977966308594,1479.1971298456192,0.5430420105428071,213.06434631347656,17.895450234413147,9.0,173.28332769870758,1.4357485546175497,38.312665939331055,0.5780503290727711,96.94019031524658,1.3718757587684112,2.1733559469566277,32.88726991358652,37.922916666666666,38.145833333333336,23.941666666666666,23.510416666666664,1.3008333333333333,21.0125,6.166666666666667,18.47882989782212,5.411598058586264,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Lango,second_season_2020,9851.57286890081,5613.659480073382,3737.7129428185513,0.6658246650132922,0.3794026591040773,28.61826798917365,34.05704815462972,37.24920077892364,0.4301763226261629,2020,2020.0,693.9344414919615,6.875,0.75,0.0,69.125,24.875,5.875,10.076766247258846,72.63106587529182,218.75,325.0,107.25,0.0,2020.0,1601.58875,11.25,0.0,11.125,0.75,445.3541011810303,489.1878824234009,77.11536657810211,467.53977966308594,1479.1971298456192,0.5430420105428071,213.06434631347656,17.895450234413147,9.0,173.28332769870758,1.4357485546175497,38.312665939331055,0.5780503290727711,96.94019031524658,1.3718757587684112,2.1733559469566277,32.88726991358652,37.922916666666666,38.145833333333336,23.941666666666666,23.510416666666664,1.3008333333333333,21.0125,6.166666666666667,37.24920077892364,2.684621358549579,1,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Lango,total_2020,31890.066712868207,26760.874154345154,11356.548266844937,0.4243713490577802,0.3561155380795227,16.910738634265634,17.844856250096893,17.2250072426287,0.1608398190165382,2020,2020.0,1262.9807987771928,9.125,2.0,0.25,138.125,43.375,8.25,8.84463015650077,72.63106587529182,68.875,325.0,257.125,0.0,2020.0,3275.37375,35.75,0.75,45.5,3.625,445.3541011810303,489.1878824234009,77.11536657810211,467.53977966308594,1479.1971298456192,0.5430420105428071,213.06434631347656,17.895450234413147,9.0,173.28332769870758,1.4357485546175497,38.312665939331055,0.5780503290727711,96.94019031524658,1.3718757587684112,2.1733559469566277,32.88726991358652,37.922916666666666,38.145833333333336,23.941666666666666,23.510416666666664,1.3008333333333333,21.0125,6.166666666666667,17.2250072426287,5.805512798422432,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
North Buganda,first_season_2020,10286.190122578782,9149.269729653615,3841.471443659634,0.4198664546099319,0.3734591134211472,23.30828713812006,23.876096472416847,26.01630073832461,0.1105288138150938,2020,2020.0,596.5756522737105,10.454545454545455,1.9090909090909092,0.6363636363636364,63.18181818181818,22.818181818181817,4.181818181818182,9.335370231758041,73.27073834159158,65.54545454545455,167.63636363636363,103.0909090909091,0.0,2020.0,1489.3245454545454,1.0909090909090908,0.0,23.0,0.09090909090909091,534.0825445001775,585.1156560724431,221.46812213550913,283.7430354031649,1624.4093581112948,0.5541317732990907,289.1916711980646,42.72436783530495,10.363636363636363,363.43386806141245,3.1055794345742314,83.39436756480823,1.3190006517931412,191.0105604691939,2.7456506559532374,0.7234939693435596,32.36247047527122,34.09090909090909,39.64545454545455,26.263636363636362,28.11969696969697,1.3089393939393938,19.425757575757576,5.828787878787879,26.01630073832461,3.843744005184027,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
North Buganda,second_season_2020,11869.535560263925,6292.520830122474,3808.370671953948,0.6052217822979895,0.3208525432708057,18.16592130055761,23.671461670363097,19.442759923010573,0.4698595578425011,2020,2020.0,720.6998075653206,6.090909090909091,0.45454545454545453,0.0,67.45454545454545,25.818181818181817,6.363636363636363,10.650067078657424,90.05280941182917,222.54545454545453,316.1818181818182,94.63636363636364,0.09090909090909091,2020.0,1494.8449999999998,0.36363636363636365,0.0,16.181818181818183,0.09090909090909091,534.0825445001775,585.1156560724431,221.46812213550913,283.7430354031649,1624.4093581112948,0.5541317732990907,289.1916711980646,42.72436783530495,10.363636363636363,363.43386806141245,3.1055794345742314,83.39436756480823,1.3190006517931412,191.0105604691939,2.7456506559532374,0.7234939693435596,32.36247047527122,34.09090909090909,39.64545454545455,26.263636363636362,28.11969696969697,1.3089393939393938,19.425757575757576,5.828787878787879,19.442759923010573,5.143302720188899,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
North Buganda,total_2020,22155.725682842705,15441.79055977609,7649.842115613582,0.4953986447362168,0.3452760801031936,16.71918385832864,18.6004679949332,19.4033345172696,0.303033862179737,2020,2020.0,1317.275459839031,10.545454545454545,2.3636363636363638,0.6363636363636364,130.63636363636363,48.63636363636363,10.545454545454545,9.780820124907779,93.0529879656705,65.54545454545455,316.1818181818182,251.63636363636363,0.09090909090909091,2020.0,2984.169545454545,1.4545454545454546,0.0,39.18181818181818,0.18181818181818182,534.0825445001775,585.1156560724431,221.46812213550913,283.7430354031649,1624.4093581112948,0.5541317732990907,289.1916711980646,42.72436783530495,10.363636363636363,363.43386806141245,3.1055794345742314,83.39436756480823,1.3190006517931412,191.0105604691939,2.7456506559532374,0.7234939693435596,32.36247047527122,34.09090909090909,39.64545454545455,26.263636363636362,28.11969696969697,1.3089393939393938,19.425757575757576,5.828787878787879,19.4033345172696,5.153753336108118,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
South Buganda,first_season_2020,4608.280973008998,4068.7024003838255,2521.809753895707,0.6198068833094819,0.5472343740900589,23.897357555369684,24.07774954564745,36.53820104610516,0.1170889049052172,2020,2020.0,632.6961471550167,11.5,2.4166666666666665,0.5833333333333334,53.333333333333336,24.083333333333332,8.833333333333334,11.671595858552672,100.54858708381653,68.75,164.25,96.5,0.0,2020.0,1396.0579166666666,0.0,0.0,26.166666666666668,0.0,596.6642297108968,424.3638032277425,321.55711936950684,204.17437903086343,1546.7595313390095,0.5585967595020187,291.59664662679035,35.71348237991333,10.416666666666666,326.36190096537274,2.92554018440288,125.44070943196614,2.0489094133421104,70.50124168395996,1.0664570234307853,-0.1303685010754083,31.773735867717036,35.22222222222222,40.80138888888889,23.983333333333334,26.593055555555555,1.3072222222222223,18.944444444444443,5.747222222222223,36.53820104610516,2.7368616170734996,1,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
South Buganda,second_season_2020,6288.340965626798,2065.3522843837954,2199.534645035548,1.0649682679639256,0.349779799959735,30.890036400074333,38.37821522353708,32.25374914220835,0.6715584769220717,2020,2020.0,510.40700353930396,8.0,1.1666666666666667,0.25,59.166666666666664,18.5,1.75,8.583431824311234,54.65515933434168,244.83333333333334,321.1666666666667,77.33333333333333,0.16666666666666666,2020.0,1404.0341666666666,0.0,0.0,23.666666666666668,0.0,596.6642297108968,424.3638032277425,321.55711936950684,204.17437903086343,1546.7595313390095,0.5585967595020187,291.59664662679035,35.71348237991333,10.416666666666666,326.36190096537274,2.92554018440288,125.44070943196614,2.0489094133421104,70.50124168395996,1.0664570234307853,-0.1303685010754083,31.773735867717036,35.22222222222222,40.80138888888889,23.983333333333334,26.593055555555555,1.3072222222222223,18.944444444444443,5.747222222222223,32.25374914220835,3.1004147629193475,1,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
South Buganda,total_2020,10896.621938635795,6134.054684767621,4721.344398931256,0.7696938879034653,0.4332851433700695,24.574473514184607,21.219123761522347,31.74003983093905,0.4370682290978358,2020,2020.0,1143.1031506943207,11.833333333333334,3.5833333333333335,0.8333333333333334,112.5,42.583333333333336,10.583333333333334,10.623570783209432,100.74315484364827,68.75,321.1666666666667,253.41666666666666,0.16666666666666666,2020.0,2800.0920833333334,0.0,0.0,49.833333333333336,0.0,596.6642297108968,424.3638032277425,321.55711936950684,204.17437903086343,1546.7595313390095,0.5585967595020187,291.59664662679035,35.71348237991333,10.416666666666666,326.36190096537274,2.92554018440288,125.44070943196614,2.0489094133421104,70.50124168395996,1.0664570234307853,-0.1303685010754083,31.773735867717036,35.22222222222222,40.80138888888889,23.983333333333334,26.593055555555555,1.3072222222222223,18.944444444444443,5.747222222222223,31.74003983093905,3.150594660014371,1,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Teso,first_season_2020,65048.57182822785,56996.6283450636,21016.561981925144,0.3687334249789068,0.3230902907049682,13.604949639622852,14.02948358507436,15.836928908657988,0.1237835552243455,2020,2020.0,718.8491614870727,12.0,1.875,0.875,64.25,29.25,6.25,11.269178719280108,79.04015874862671,66.375,138.5,73.125,0.0,2020.0,1669.5249999999999,30.0,2.25,34.0,4.125,567.0684833526611,544.7363414764404,94.35681462287903,545.4307222366333,1751.592361688614,0.5267747515057891,252.7609806060791,18.44440770149231,9.125,432.5460443496704,3.148880772905238,110.15176582336426,1.4473873597718143,180.83578395843506,2.436987242438899,1.6948526242621507,33.696768641438275,39.75416666666666,37.083333333333336,23.166666666666664,22.95,1.3095833333333333,22.016666666666666,6.116666666666667,15.836928908657988,6.314355553198852,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Teso,second_season_2020,7359.601433314435,1865.3162773463475,804.5424257630066,0.4313168954422955,0.109318749534603,33.78598630307698,54.34253164285448,33.71362572205208,0.7465465631192079,2020,2020.0,771.3133741170168,6.25,0.75,0.0,66.375,30.0,7.75,11.734419782703148,92.56062760949135,215.75,319.375,104.625,0.0,2020.0,1599.635625,15.125,0.0,11.0,1.625,567.0684833526611,544.7363414764404,94.35681462287903,545.4307222366333,1751.592361688614,0.5267747515057891,252.7609806060791,18.44440770149231,9.125,432.5460443496704,3.148880772905238,110.15176582336426,1.4473873597718143,180.83578395843506,2.436987242438899,1.6948526242621507,33.696768641438275,39.75416666666666,37.083333333333336,23.166666666666664,22.95,1.3095833333333333,22.016666666666666,6.116666666666667,33.71362572205208,2.9661597605798304,1,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Teso,total_2020,72408.17326154228,58861.94462240995,21821.10440768815,0.3707166752248346,0.301362448806285,13.62455854446633,13.795122201975914,15.393839964481836,0.1870814858179422,2020,2020.0,1490.1625356040895,12.0,2.625,0.875,130.625,59.25,14.0,11.422720584285173,94.30053216218948,66.375,319.375,254.0,0.0,2020.0,3269.1606249999995,45.125,2.25,45.0,5.75,567.0684833526611,544.7363414764404,94.35681462287903,545.4307222366333,1751.592361688614,0.5267747515057891,252.7609806060791,18.44440770149231,9.125,432.5460443496704,3.148880772905238,110.15176582336426,1.4473873597718143,180.83578395843506,2.436987242438899,1.6948526242621507,33.696768641438275,39.75416666666666,37.083333333333336,23.166666666666664,22.95,1.3095833333333333,22.016666666666666,6.116666666666667,15.393839964481836,6.49610495046913,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Tooro,first_season_2020,13284.98754284861,12351.182642997628,5913.857110104041,0.4788089757102604,0.4451533801616175,20.30143096856489,21.029170666207342,21.55090374209809,0.0702902352628591,2020,2020.0,420.3883653643231,7.5,1.3333333333333333,0.0,59.833333333333336,11.833333333333334,2.3333333333333335,7.062722270110696,71.11472137769063,79.83333333333333,172.66666666666666,93.83333333333333,0.0,2020.0,1342.7875000000001,0.0,0.0,0.0,0.0,355.97414525349933,431.6625912984212,204.09065055847168,212.6048501332601,1204.3322372436523,0.47932599741362775,190.47071838378906,32.74074681599935,9.166666666666666,16.10162099202474,0.1709815567377501,-12.726359049479166,-0.2667215358856098,13.203530629475912,0.21729363402539736,0.4841465980969281,30.432683539302317,38.82222222222222,34.72222222222222,26.458333333333332,31.425,1.2222222222222223,21.03333333333333,5.7444444444444445,21.55090374209809,4.64017663466509,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Tooro,second_season_2020,13598.459294654513,5547.553077917076,4542.698240694583,0.8188652144271537,0.3340597741451706,16.80720470168287,19.521719736714093,18.34434706047047,0.5920454694380126,2020,2020.0,539.9655496279398,5.666666666666667,0.16666666666666666,0.0,75.0,15.833333333333334,0.8333333333333334,7.215844390065075,54.739023526509605,237.16666666666666,334.0,97.83333333333333,0.0,2020.0,1314.0225,0.0,0.0,0.0,0.0,355.97414525349933,431.6625912984212,204.09065055847168,212.6048501332601,1204.3322372436523,0.47932599741362775,190.47071838378906,32.74074681599935,9.166666666666666,16.10162099202474,0.1709815567377501,-12.726359049479166,-0.2667215358856098,13.203530629475912,0.21729363402539736,0.4841465980969281,30.432683539302317,38.82222222222222,34.72222222222222,26.458333333333332,31.425,1.2222222222222223,21.03333333333333,5.7444444444444445,18.34434706047047,5.451270610524273,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Tooro,total_2020,26883.44683750312,17898.735720914705,10456.555350798622,0.5842063659602571,0.3889588791944435,14.795123134204603,16.913366580574912,16.756179911955595,0.3342097897972854,2020,2020.0,960.353914992263,7.833333333333333,1.5,0.0,134.83333333333334,27.666666666666668,3.1666666666666665,7.117704760634367,71.11472137769063,79.83333333333333,334.0,255.16666666666666,0.0,2020.0,2656.81,0.0,0.0,0.0,0.0,355.97414525349933,431.6625912984212,204.09065055847168,212.6048501332601,1204.3322372436523,0.47932599741362775,190.47071838378906,32.74074681599935,9.166666666666666,16.10162099202474,0.1709815567377501,-12.726359049479166,-0.2667215358856098,13.203530629475912,0.21729363402539736,0.4841465980969281,30.432683539302317,38.82222222222222,34.72222222222222,26.458333333333332,31.425,1.2222222222222223,21.03333333333333,5.7444444444444445,16.756179911955595,5.967947379739557,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
West Nile,first_season_2020,20346.62966069895,13812.252229777523,5601.538197262956,0.4055485017270916,0.2753054579885901,20.363590611992983,19.04585118933058,20.07344790957988,0.3211528169475197,2020,2020.0,483.52667271438986,8.875,0.875,0.5,61.5,17.625,0.5,7.825545069772218,51.422300547361374,67.0,119.5,53.5,0.0,2020.0,1761.97375,36.5,7.5,65.125,3.375,360.669960975647,493.01258277893066,66.64463460445404,483.41222190856934,1403.739400267601,0.5647084882010742,203.7938175201416,13.26979124546051,9.125,111.49882352352142,1.1023286179104022,7.397730827331543,0.14432181147424195,62.93607711791992,1.0631675336045212,3.117613660206275,31.220983540164855,37.858333333333334,39.25416666666666,22.879166666666666,24.341666666666665,1.296875,17.964583333333334,5.958333333333333,20.07344790957988,4.981705208315302,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
West Nile,second_season_2020,24198.718150919853,14918.570534183047,10379.455815364154,0.6957406402698985,0.4289258526270163,20.49567736201292,18.52885981178847,22.64701621926756,0.3834974877123417,2020,2020.0,674.592796459794,7.125,0.75,0.125,72.25,24.625,3.875,9.322872237632467,67.03485369682312,222.125,325.875,104.75,0.0,2020.0,1560.473125,0.125,0.0,12.375,0.0,360.669960975647,493.01258277893066,66.64463460445404,483.41222190856934,1403.739400267601,0.5647084882010742,203.7938175201416,13.26979124546051,9.125,111.49882352352142,1.1023286179104022,7.397730827331543,0.14432181147424195,62.93607711791992,1.0631675336045212,3.117613660206275,31.220983540164855,37.858333333333334,39.25416666666666,22.879166666666666,24.341666666666665,1.296875,17.964583333333334,5.958333333333333,22.64701621926756,4.415592722317314,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
West Nile,total_2020,44545.347811618805,28730.82276396057,15980.99401262711,0.5562316869210366,0.3587578680541534,12.440661082857831,10.708103406580738,15.739178902715958,0.3550208007026341,2020,2020.0,1158.119469174184,9.25,1.625,0.625,133.75,42.25,4.375,8.351270635323328,67.03485369682312,67.0,325.875,259.875,0.0,2020.0,3322.446875,36.625,7.5,77.5,3.375,360.669960975647,493.01258277893066,66.64463460445404,483.41222190856934,1403.739400267601,0.5647084882010742,203.7938175201416,13.26979124546051,9.125,111.49882352352142,1.1023286179104022,7.397730827331543,0.14432181147424195,62.93607711791992,1.0631675336045212,3.117613660206275,31.220983540164855,37.858333333333334,39.25416666666666,22.879166666666666,24.341666666666665,1.296875,17.964583333333334,5.958333333333333,15.739178902715958,6.353571594687444,0,True,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Acholi,total_2018,30393.0,8804.0,14739.0,0.6,0.5,,,27.6,0.7103280360609351,2018,2018.0,1297.993301793933,9.5,2.25,0.75,131.0,53.5,7.875,10.09085539189485,74.19288450479507,65.875,312.5,247.625,0.125,2018.0,3571.703125,113.875,13.5,76.25,11.5,587.9534330368042,367.18062353134155,84.7395316362381,463.0955591201782,1502.969147324562,0.5761652462293185,228.6103973388672,3.5434058904647827,9.5,181.1862906217575,1.6256564460291145,204.72643995285034,3.4001401929672337,-18.267350673675537,-0.2996272532481422,2.948992569163029,32.58856664393185,35.916666666666664,39.8,24.279166666666665,23.097916666666666,1.290625,21.222916666666666,6.214583333333334,27.6,3.623188405797101,0,False,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Ankole,total_2018,44860.0,14646.0,23401.0,0.5,0.5,,,28.9,0.6735176103432903,2018,2018.0,996.1152784257408,19.6,4.4,2.2,119.6,34.0,5.4,8.673759301200255,75.81697468757629,62.5,325.5,264.0,0.3,2018.0,2714.403,3.5,0.0,0.0,0.5,495.5467948913574,380.0913887023926,231.99917488098146,135.87353043556215,1243.5108889102935,0.6427294724306255,247.5020538330078,12.322136735916137,8.9,188.58798718452454,1.8995998933526397,181.84620895385743,3.737732083847076,-9.357119750976562,-0.19052904602842116,-0.48578801850042497,30.393043827460055,36.69166666666666,34.480000000000004,28.839999999999996,29.723333333333336,1.2521666666666667,22.166666666666664,5.866666666666666,28.9,3.4602076124567476,0,False,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Bukedi,total_2018,39058.0,8889.0,15568.0,0.4,0.4,,,24.8,0.7724153822520354,2018,2018.0,1223.6469823420048,9.666666666666666,3.1666666666666665,1.0,131.5,47.5,8.833333333333334,9.682857167300785,85.07590516408284,66.66666666666667,325.3333333333333,259.6666666666667,0.0,2018.0,3061.883333333333,19.666666666666668,0.0,11.833333333333334,2.0,688.6437784830729,296.1997750600179,179.76185401280722,309.0909481048584,1473.6963556607564,0.6202254517839495,256.36289469401044,17.54391272862752,10.5,101.55802138646443,0.8063606445629515,189.74026234944662,2.743545989419715,-95.46537335713704,-1.345063264936065,0.8889265350005031,33.93278031056312,39.98888888888889,37.0,23.030555555555555,22.21388888888889,1.3194444444444444,19.625,5.861111111111111,24.8,4.032258064516129,0,False,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Bunyoro,total_2018,55500.0,24207.0,34878.0,0.8,0.6,,,11.9,0.5638378378378379,2018,2018.0,1165.2299720535852,13.714285714285714,1.5714285714285714,1.4285714285714286,136.57142857142858,42.42857142857143,3.5714285714285716,8.776554583205309,62.94485630307879,63.42857142857143,326.7142857142857,264.2857142857143,0.0,2018.0,3334.141428571428,53.0,0.0,78.0,7.571428571428571,525.7105691092355,390.0055247715541,164.51955461502075,299.55005264282227,1379.7857011386327,0.5287806758871201,215.79498508998327,10.444469383784703,9.571428571428571,150.4040540286473,1.6417496059959489,117.33206503731864,2.2641972703278577,-27.302259172712052,-0.48755432717256875,1.4080781187891254,31.393408918217762,35.91904761904762,40.12142857142857,23.942857142857143,27.39047619047619,1.275952380952381,19.571428571428573,5.892857142857143,11.9,8.403361344537814,0,False,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Busoga,total_2018,51362.0,19161.0,22942.0,0.5,0.4,,,27.4,0.6269420972703554,2018,2018.0,1296.9030754357577,11.0,2.7,1.5,130.6,50.6,9.5,10.323244155153235,84.97893571853638,62.6,312.0,250.4,0.4,2018.0,3089.417,15.4,0.0,24.8,2.0,735.6537338256836,321.9559047698975,224.0965503692627,289.6874603271484,1571.3936492919922,0.6150324887960037,275.6630065917969,25.841302108764648,10.5,233.11663322448732,2.1517740743900444,238.80677642822266,3.8123543758751666,-73.71551856994628,-1.2631691717331726,0.7262101537158856,33.473807107491325,38.230000000000004,39.06999999999999,22.69833333333333,22.363333333333333,1.3295,18.055,5.785,27.4,3.649635036496351,0,False,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
