district,year,season,season_total_mm,longest_dry_spell_days,dry_spell_count_7d,dry_spell_count_10d,rain_days_1mm,rain_days_10mm,rain_days_20mm,mean_wet_day_rainfall,maximum_5day_rainfall,season_onset_day,season_cessation_day,season_length_days,false_onset_flag,yield_source,rainfall_source,temperature_source,soil_source,soil_moisture_source,yield_granularity,is_proxy,is_imputed,data_quality_score,data_quality_note
Hoima,2019,first,439.1750745177269,5,0,0,67,8,0,6.526294918202642,48.34794998168945,85.0,181,97.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2019,second,592.2961758375168,4,0,0,76,23,2,7.793370734704168,58.90059757232666,231.0,334,104.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2020,first,498.21149748563766,9,1,0,58,22,4,8.561673036937055,68.2381649017334,67.0,146,80.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2020,second,560.2493579387665,6,0,0,74,17,3,7.5709372694427906,52.10738182067871,219.0,334,116.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2021,first,376.45903837680817,11,3,2,52,16,1,7.239596891861695,57.05937671661377,99.0,172,74.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2021,second,474.6468447446823,6,0,0,62,20,0,7.655594270075521,40.82115411758423,216.0,334,119.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2022,first,428.64070296287537,7,2,0,56,15,4,7.654298267194203,60.97010374069214,79.0,153,75.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2022,second,518.2165424525738,8,1,0,72,10,2,7.192009394367536,58.73617935180664,226.0,334,109.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2023,first,498.08096408843994,7,1,0,62,17,1,8.033563936910321,52.70193099975586,72.0,181,110.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Hoima,2023,second,484.3142101764679,5,0,0,62,14,2,7.811519518975289,53.07270812988281,261.0,334,74.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2015,first,346.0912320613861,11,2,1,48,12,1,7.210234001278877,42.14483070373535,85.0,171,87.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2015,second,501.97455155849457,7,2,0,62,15,3,8.096363734814428,64.59910297393799,233.0,235,3.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2016,first,398.7079463005066,19,3,1,47,13,1,8.4831477936278,49.53829383850098,66.0,175,110.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2016,second,405.85048842430115,10,2,1,61,11,0,6.653286695480347,39.08088302612305,258.0,333,76.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2017,first,276.2445058822632,13,7,1,34,7,0,8.124838408301859,36.00550079345703,100.0,169,70.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2017,second,494.39824771881104,6,0,0,68,15,2,7.270562466453104,45.28886127471924,218.0,332,115.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2018,first,484.57365703582764,25,2,1,52,18,3,9.318724173765917,61.26290988922119,63.0,157,95.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2018,second,453.3916610777378,15,2,1,62,12,0,7.306576665370695,43.98193979263306,231.0,325,95.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2019,first,338.5974576026201,12,4,1,51,9,1,6.609800207848642,48.84229755401611,92.0,160,69.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2019,second,452.2921230792999,8,1,0,60,9,0,7.538202051321665,48.44647979736328,243.0,334,92.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2020,first,347.5278295725584,16,3,1,51,9,1,6.755403427516713,83.48585033416748,78.0,167,90.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2020,second,439.35984468460083,8,1,0,63,9,2,6.962397036098299,52.1315336227417,270.0,271,2.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2021,first,309.87895250320435,18,3,3,39,9,1,7.94561416674883,46.99312400817871,61.0,169,109.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2021,second,439.1752678155899,7,2,0,64,6,0,6.862113559618592,52.861284255981445,218.0,251,34.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2022,first,375.1590163707733,16,2,1,49,10,2,7.656306456546394,67.4216365814209,99.0,150,52.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2022,second,496.8654957264662,12,1,1,77,10,2,6.4498142607800375,57.28899049758911,227.0,334,108.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2023,first,369.42727160453796,26,1,1,47,10,2,7.86015471499017,55.67526912689209,77.0,138,62.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Ibanda,2023,second,404.90043330192566,9,4,0,54,12,5,7.4981561722578824,51.26508712768555,261.0,322,62.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2015,first,658.6935091018677,15,2,1,70,21,5,9.409907272883824,62.248358726501465,80.0,129,50.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2015,second,801.1830635070801,5,0,0,67,28,7,11.957956171747464,94.43663501739502,248.0,334,87.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2016,first,628.2389506101608,6,0,0,58,28,5,10.831706045002774,66.89531421661377,66.0,178,113.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2016,second,468.86465287208557,9,1,0,49,20,4,9.568666385144603,80.29442119598389,216.0,239,24.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2017,first,610.3928761482239,11,1,1,62,22,4,9.845046389487482,93.46704864501953,73.0,155,83.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2017,second,567.7684464454651,13,3,1,57,25,2,9.960849937639738,84.18383884429932,237.0,314,78.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2018,first,844.2388098239899,12,1,1,80,37,6,10.552985122799873,86.40475845336914,61.0,159,99.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2018,second,469.2859073281288,10,2,1,57,12,2,8.218065397781238,63.10317420959473,231.0,261,31.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2019,first,693.6568167209625,7,2,0,66,27,4,10.509951768499432,82.93587589263916,84.0,103,20.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2019,second,894.9971259832382,5,0,0,82,39,9,10.908141078018561,110.46603679656982,213.0,334,122.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2020,first,759.6165494918823,7,1,0,72,35,8,10.538632281952435,82.23912811279297,66.0,176,111.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2020,second,1101.8485159873962,4,0,0,78,37,12,14.126263025479439,156.4830436706543,217.0,334,118.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2021,first,555.9409008026123,9,2,0,65,18,2,8.552936935424805,63.75881385803223,90.0,160,71.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2021,second,526.5192971229553,5,0,0,54,25,1,9.750357354128802,55.770888328552246,223.0,333,111.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2022,first,574.3589044809341,8,3,0,61,25,1,9.415719745589085,69.67274379730225,79.0,175,97.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2022,second,586.927455663681,12,1,1,65,22,3,9.00487713080186,68.78527402877808,225.0,333,109.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2023,first,749.6590597629547,8,1,0,74,31,4,10.130527834634524,76.67886447906494,71.0,138,68.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Iganga,2023,second,690.4738903045654,6,0,0,72,31,3,9.589915143118965,61.49552536010742,213.0,334,122.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2015,first,289.0386241674423,12,3,2,38,10,0,7.6062795833537455,57.21772575378418,80.0,141,62.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2015,second,339.46379256248474,16,4,3,41,11,3,8.279604696645968,42.25729942321777,271.0,321,51.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2016,first,347.2886118888855,37,2,2,35,11,2,9.92253176825387,59.62179756164551,66.0,171,106.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2016,second,289.5239336490631,22,4,2,41,7,1,7.061559357294223,40.66077136993408,270.0,282,13.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2017,first,285.677818775177,14,6,4,22,12,4,12.985355398871683,50.65077209472656,60.0,169,110.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2017,second,340.4169726371765,6,0,0,55,11,0,6.189399502494118,43.605103492736816,306.0,334,29.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2018,first,441.78619861602783,20,2,2,47,21,5,9.399706353532506,67.01757717132568,63.0,156,94.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2018,second,322.5530743209417,10,6,1,43,9,0,7.464232283969258,35.305301666259766,233.0,322,90.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2019,first,272.07171066850424,20,3,1,41,7,0,6.5851409318970475,39.175496101379395,85.0,156,72.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2019,second,405.90892362594604,14,3,1,50,15,1,8.11817847251892,63.99904918670654,283.0,333,51.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2020,first,353.08635595440865,16,4,2,39,11,7,9.00756804148356,88.11077499389648,76.0,167,92.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2020,second,344.90214992314577,14,3,3,40,13,2,8.601011034846305,52.53070259094238,268.0,308,41.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2021,first,294.117803812027,27,5,3,29,15,3,10.141993234897482,42.66789245605469,101.0,155,55.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2021,second,293.79543709754944,9,3,0,38,10,0,7.731458870988143,46.657654762268066,282.0,295,14.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2022,first,339.138530254364,24,5,2,25,13,5,13.56554121017456,80.58778285980225,88.0,153,66.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2022,second,361.065622985363,13,3,1,48,9,1,7.512912777562936,48.70121192932129,277.0,332,56.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2023,first,300.18730783462524,14,5,3,34,7,3,8.829038465724272,56.668816566467285,77.0,168,92.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Isingiro,2023,second,375.0457835197449,15,4,3,36,16,4,10.417938431104025,61.31238412857056,250.0,323,74.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2015,first,643.4946706295013,12,1,1,73,22,3,8.814995488075361,62.20650243759155,80.0,177,98.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2015,second,827.544914484024,5,0,0,68,39,9,12.169778154176825,104.38507080078125,249.0,334,86.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2016,first,630.1624903678894,8,1,0,57,25,7,11.055482287155954,92.07897758483887,90.0,176,87.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2016,second,469.05344247817993,9,4,0,45,19,1,10.423409832848442,72.50243330001831,258.0,309,52.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2017,first,568.7494964599609,10,2,1,60,22,5,9.479158274332683,84.36657047271729,74.0,155,82.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2017,second,567.0710923671722,5,0,0,69,18,0,8.218421628509743,65.41042613983154,220.0,334,115.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2018,first,800.8041968345642,13,1,1,78,35,3,10.266720472238003,75.35044860839844,60.0,159,100.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2018,second,488.70653703808784,10,2,2,55,16,3,8.86869516806169,76.6868486404419,231.0,325,95.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2019,first,714.4331611990929,12,2,1,64,30,7,11.13643199019134,89.10527992248535,84.0,166,83.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2019,second,970.050351202488,4,0,0,84,36,11,11.541308295159112,108.45541763305664,222.0,334,113.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2020,first,706.1964299678802,15,2,1,69,28,7,10.234730869099714,77.421471118927,66.0,168,103.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2020,second,1051.6892433166504,5,0,0,77,33,10,13.6583018612552,137.71273517608643,219.0,334,116.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2021,first,545.9341342449188,10,3,1,61,20,4,8.949739905654408,74.11464881896973,92.0,175,84.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2021,second,517.293518781662,8,1,0,52,25,2,9.94795228426273,60.99012804031372,221.0,312,92.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2022,first,553.8008974194527,11,2,1,56,25,4,9.87922201837812,81.51847839355469,103.0,175,73.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2022,second,585.7354818731546,12,1,1,63,25,3,9.28018665881384,82.38214588165283,224.0,333,110.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2023,first,712.6613364219666,7,1,0,70,31,5,10.180876234599522,104.38544273376465,71.0,175,105.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Jinja,2023,second,676.8696126937866,7,1,0,67,29,5,10.102531532743084,68.1641674041748,213.0,229,17.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Kaabong,2015,first,387.8441801071167,25,3,2,32,15,3,12.120130628347397,73.45447444915771,87.0,133,47.0,0,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Kaabong,2015,second,288.1262664794922,45,4,3,20,10,4,14.40631332397461,70.26241302490234,298.0,326,29.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
Kaabong,2016,first,487.382212638855,29,2,2,30,22,8,16.2460737546285,86.88770294189453,90.0,142,53.0,1,,CHIRPS_v2.0_daily_climateserv,,,,district,False,False,F,Daily CHIRPS v2.0 0.05deg nearest pixel at district centroid via ClimateSERV API; onset rule 20mm/3d + no 7d dry spell in 15 follow-up days.
