district,year,MAM_tmax,MAM_tmin,MAM_gdd,MAM_heat_stress,MAM_cold_stress,SON_tmax,SON_tmin,SON_gdd,SON_heat_stress,SON_cold_stress,DJF_tmax,DJF_tmin,DJF_gdd,DJF_heat_stress,DJF_cold_stress,JJA_tmax,JJA_tmin,JJA_gdd,JJA_heat_stress,JJA_cold_stress,annual_tmax,annual_tmin,annual_gdd,annual_heat_stress,annual_cold_stress,elevation_m
Lira,2022,30.840467337207425,20.400361909177093,1437.4949004727227,0,0,29.613128427325904,19.92200302404447,1343.3099544479264,0,0,31.26077802642111,20.131461330165646,1412.803213338233,0,0,29.30263009941656,19.085335547337166,1305.0523710602906,0,0,30.254250972592754,19.88479045268109,5498.660439319173,0,0,1100
Lira,2023,28.107423772775434,20.845038911327944,1332.613750779123,0,0,31.0544777813989,17.77697679250947,1312.8875864516833,0,0,31.389014557006405,20.483289971159305,1434.6294752380559,0,0,28.563608829830855,18.812640565162592,1259.7548185501978,0,0,29.7786312352529,19.479486560039827,5339.88563101906,0,0,1100
Masaka,2015,28.30220315490151,17.804431398765864,1202.6782243154094,0,0,27.773410998049865,16.62055689482099,1110.239212119829,0,0,30.66456990364263,16.96768901258881,1242.1119477929415,0,0,27.160834997593284,16.94376427478667,1108.0447932998372,0,0,28.47525476354682,17.084110395240582,4663.074177528017,0,0,1200
Masaka,2016,26.96662243619888,17.065783466817372,1104.9705353066481,0,0,26.967975875340425,16.50328888908227,1067.4766780436285,0,0,30.129407835092778,16.734912215537012,1219.4661425162835,0,0,27.09372988608612,16.847902905703787,1101.692811482399,0,0,27.78943400817955,16.78797186928511,4493.606167348959,0,0,1200
Masaka,2017,31.082080109091077,19.448411788198182,1405.6964597695721,1,0,28.372322636175085,17.954548875120363,1197.4454110430547,0,0,31.304874100320745,19.710258160512527,1391.1225241474697,0,0,29.19882862198742,18.419869931416827,1269.9664807425893,0,0,29.989526366893575,18.883272188811972,5264.230875702686,1,0,1200
Masaka,2018,28.407597892394737,18.917185512287972,1258.384354903686,0,0,27.464912560530582,17.437774026155008,1132.589458891299,0,0,30.683651221144242,18.891656580590546,1325.8082196866076,0,0,28.13827197457997,17.471801821839644,1177.9330520744115,0,0,28.67360841216238,18.17960448521829,4894.715085556004,0,0,1200
Masaka,2019,29.58792834559902,18.122987813795103,1275.4902285705316,0,0,28.338032290198996,17.477147643226452,1175.879955737419,0,0,30.724365594509152,20.185586482067077,1391.0244086112043,0,0,28.494822006768743,16.952141092916307,1172.2115173356092,0,0,29.286287059268975,18.184465758001235,5014.606110254765,0,0,1200
Masaka,2020,29.19854569262311,18.904033183525822,1292.3776036216336,0,0,27.907885864911464,17.1242572085187,1139.3178366010798,0,0,30.875816145157632,19.15999176976004,1364.707386510945,0,0,27.565604301254805,17.885967827335353,1170.9742217033167,0,0,28.886963000986754,18.268562497284982,4967.377048436975,0,0,1200
Masaka,2021,28.266908381121983,17.866140944436484,1201.7361860904834,0,0,27.514463497588793,16.825484251824054,1106.7490634379858,0,0,29.353454363329934,17.621164791715383,1209.1530067004026,0,0,26.868572161442163,16.571474269276404,1077.947372535396,0,0,28.00084960087072,17.221066064313078,4595.585628764267,0,0,1200
Masaka,2022,29.127917986677755,18.223555296338162,1258.536945097533,0,0,27.660897136492537,17.65099954490091,1151.7012669972712,0,0,30.867726372813394,18.38246737138243,1311.8711184774243,0,0,28.002077340462034,17.611711854612036,1178.315374627163,0,0,28.91465470911143,17.967183516808387,4900.424705199392,0,0,1200
Masaka,2023,28.699706264343632,17.598908846564665,1210.1891602590676,0,0,28.363294722858807,16.590486803595706,1135.0667188172665,0,0,27.802733067367523,17.906610591371052,1153.270722605429,0,0,26.463201884264592,16.463086105245456,1054.007208754492,0,0,27.832233984708637,17.13977308669422,4552.533810436255,0,0,1200
Mbale,2015,28.67913203568457,18.864686405902166,1266.749249308698,0,0,26.912953680595496,17.586275678007905,1114.3567935639182,0,0,29.537699865342763,19.089326864408097,1288.347478035942,0,0,26.739460016430247,16.04231262136956,1047.7382312498983,0,0,27.967311399513267,17.89565039242193,4717.191752158456,0,0,1300
Mbale,2016,27.688229278116093,18.833119104715358,1220.1782369014381,0,0,27.763766495573407,16.910788215711502,1122.1105032893556,0,0,29.827699517701983,17.974937928521005,1265.213166082137,0,0,27.116584661767444,16.97626459164489,1107.8261093702056,0,0,28.099069988289727,17.673777460148187,4715.3280156431365,0,0,1300
Mbale,2017,28.375372597875014,17.35609779119886,1183.819931553154,0,0,28.152191277350827,16.58938465401202,1127.643584498535,0,0,31.48516098512276,18.590951953353933,1351.3999103419865,0,0,26.246410053841952,16.641111524523012,1051.3425133227236,0,0,28.564783728547635,17.29438648077196,4714.205939716399,0,0,1300
Mbale,2018,27.145684049671683,15.307272510720857,1032.814824491674,0,0,25.56517547882598,15.28021750474627,948.4670511809729,0,0,27.310955937804692,17.622368528384765,1120.5817548259108,0,0,25.047698389168364,14.142351235805352,882.6545411530453,0,0,26.267378463867683,15.588052444914311,3984.518171651603,0,0,1300
Mbale,2019,27.501486739414105,17.12277664291079,1132.9958769472805,0,0,26.55987998244488,14.801232077081758,971.723347552741,0,0,29.93287267921539,17.548285316098916,1234.2232050075777,0,0,25.01950256722453,15.219157423681404,931.7281889123924,0,0,27.25343549207473,16.172862864943216,4270.670618419992,0,0,1300
Mbale,2020,25.624482981761734,16.49670567639598,1018.9921562135479,0,0,27.012195118134425,15.263962359289613,1014.2199643307704,0,0,28.269009801206142,15.898776174306718,1100.5133775693637,0,0,24.610824586698403,14.736467520778467,890.7543351823003,0,0,26.379128121950178,15.598977932692693,4024.4798332959826,0,0,1300
Mbale,2021,28.09137559786865,17.609808545509594,1183.1403094592824,0,0,25.50724213958539,14.713657066561344,919.8919882163934,0,0,29.149101813334298,17.368025498169953,1193.7791194680024,0,0,26.14483869059644,16.034860250301787,1020.0812390960738,0,0,27.223139560346194,16.43158784013567,4316.892656239752,0,0,1300
Mbale,2022,28.10614036315975,16.258565333806917,1120.5814145575437,0,0,26.611362148863577,15.662451850076968,1013.5662622992265,0,0,29.629306382419006,16.571929339415547,1176.1540214107836,0,0,24.018517229401937,16.259997963555524,932.6998496892202,0,0,27.09133153096107,16.18823612171374,4243.001547956774,0,0,1300
Mbale,2023,26.455609289082876,16.36189316732234,1050.115115263797,0,0,26.4680591499688,14.77478304799462,967.1738767208578,0,0,28.313431565185464,15.946793557358973,1089.941417733711,0,0,24.88458601727144,14.39083817903937,886.943161051038,0,0,26.530421505377145,15.368576987928824,3994.173570769404,0,0,1300
Mbarara,2015,28.658982587985605,17.001128460365077,1181.3434967671485,0,0,27.26096305389268,16.11041144689857,1064.2910388409996,0,0,30.80762350342913,18.750835560509124,1329.7626966512714,0,0,25.025964337663634,16.50712062773897,988.879796219291,0,0,27.938383370742766,17.092374023877934,4564.27702847871,0,0,1400
Mbarara,2016,28.926698113325873,17.127699546609772,1199.8442811811497,0,0,25.580594800411248,15.406462528088012,953.5750625321393,0,0,29.030607597819042,17.253522823870572,1196.405183717786,0,0,26.519900607430895,16.25615731786493,1048.4639214074111,0,0,27.514450279746768,16.510960554108323,4398.288448838486,0,0,1400
Mbarara,2017,28.144098731412253,18.335693636423194,1219.3399837648303,0,0,27.860228549738792,16.804692812691158,1122.2755622149887,0,0,30.0411624160446,18.09407826469617,1263.4258561779263,0,0,26.79660582054596,17.476016593351346,1116.728120791936,0,0,28.210523879435396,17.677620326790468,4721.769522949681,0,0,1400
Mbarara,2018,26.397489587411822,16.12418928633497,1037.2093908715847,0,0,26.53644501566576,14.28510179364685,947.4939123294951,0,0,28.133312792900274,16.98511674243994,1127.0104817499632,0,0,25.156555891386223,14.914728572889514,924.0681833652906,0,0,26.55595082184102,15.577284098827818,4035.781968316334,0,0,1400
Mbarara,2019,25.600979613859963,17.419742483214055,1058.7836068058543,0,0,26.49017688263612,15.869073186588466,1015.9281245965797,0,0,28.988962223225457,17.247711388691794,1180.8664393285062,0,0,25.77574319035598,17.198225987280644,1057.0497418521713,0,0,26.713965477519377,16.933688261443738,4312.6279125831115,0,0,1400
Mbarara,2020,28.204434347490956,17.897185324259812,1199.62686028794,0,0,28.615705994575496,16.02916957635423,1121.1966155138477,0,0,30.858517278962882,18.07407316871004,1314.1782200955631,0,0,29.272555068888508,17.046708131518134,1209.5413725060437,0,0,29.237803172479463,17.261784050210554,4844.5430684033945,0,0,1400
Mbarara,2021,26.319911618023127,16.571582305061778,1052.7761133240929,0,0,26.661728105938483,14.531545820964952,965.061793178067,0,0,28.49601376812843,16.622064106183984,1125.8833093241078,0,0,25.690098809305994,14.750628083865976,940.4206541549637,0,0,26.79193807534901,15.618955079019171,4084.141869981231,0,0,1400
Mbarara,2022,23.509285972794174,15.584672018836818,877.1230989347928,0,0,25.568434724818403,16.927696886965773,1025.1424961296766,0,0,27.50637268348274,16.11632670959045,1059.162321867535,0,0,24.587247002343123,14.852506694128591,893.6768106228039,0,0,25.292835095859612,15.870300577380407,3855.104727554808,0,0,1400
Mbarara,2023,27.435753059764334,16.529742753793247,1103.8045235599463,0,0,28.01835615350811,15.391769489030182,1065.231731760575,0,0,28.58413231629224,16.331838823604983,1119.1362532839123,0,0,27.146082354473833,15.589919376284177,1046.657128200689,0,0,27.79608097100963,15.960817610678149,4334.829636805122,0,0,1400
Soroti,2015,29.61310592887386,19.842602886462966,1356.027947938073,0,0,29.376665453669485,16.408682161569942,1173.361632079174,0,0,31.48928874528046,19.041688858831545,1367.1061414818464,0,0,27.228345178183734,17.48895393692487,1137.070376332566,0,0,29.42685132650188,18.19548196094733,5033.566097831659,0,0,1100
Soroti,2016,30.150386145713274,20.362561463209335,1403.8468745934865,0,0,29.430331586183588,16.91440450830375,1198.8743353962514,0,0,33.7576404028148,20.091168007676107,1539.407407041438,0,0,27.65279473005256,18.963665722366844,1224.7715465707265,0,0,30.247788216191054,19.082949925389013,5366.900163601903,0,0,1100
Soroti,2017,28.738748740293104,19.26827998890129,1287.898501966025,0,0,28.423538503719314,17.275773357395877,1169.0284381974436,0,0,31.805284269802012,18.800681502159925,1374.4510550445927,0,0,27.866343731509147,18.770325489766368,1225.9158612693527,0,0,29.208478811330895,18.528765084555864,5057.293856477414,0,0,1100
Soroti,2018,25.780132182103348,17.948784338553267,1091.8899967215948,0,0,25.751965873555562,16.236312715102695,1002.1102269181222,0,0,30.214355644106302,16.88148925083698,1212.5033988379523,0,0,26.607282610422345,14.993717630229051,992.9719915352273,0,0,27.088434077546893,16.5150759836805,4299.475614012897,0,0,1100
Soroti,2019,27.684599503552462,18.274626731258312,1193.915852021559,0,0,28.982759672867882,16.61852350886434,1164.4079132614922,0,0,30.392236944840793,19.232818932065626,1332.6429516787084,0,0,26.991650581577016,17.37945853060991,1121.0890703519835,0,0,28.512811675709543,17.87635692569955,4812.055787313743,0,0,1100
Soroti,2020,27.36196248855892,17.40591336077803,1139.6013489412883,0,0,28.759480564230575,16.272081847923506,1138.3578464072139,0,0,29.62199222998419,18.123779337027997,1260.5137494874853,0,0,26.282361389469802,16.601686343404467,1052.8518972691747,0,0,28.006449168060872,17.1008652222835,4591.324842105162,0,0,1100
Soroti,2021,29.96159097272658,20.215507001815123,1390.1645017866867,0,0,30.1461410325598,19.865322606944176,1365.112133561112,0,0,32.54428088880851,20.732572455737273,1495.906569812057,0,0,27.19161474888342,19.81187321197392,1240.9906966135982,0,0,29.960906910744573,20.15631881911762,5492.1739017734535,0,0,1100
Soroti,2022,27.94981492340176,17.749711954007296,1181.2889194140978,0,0,28.22821029349767,17.436603714937462,1168.5008909180842,0,0,30.868554365236577,18.677979686894545,1327.3459055320245,0,0,26.463914833999088,17.049102562354395,1081.6336070309553,0,0,28.377623604033772,17.728349479548424,4758.769322895162,0,0,1100
Soroti,2023,28.685500942015192,20.208512425686777,1329.880830940619,0,0,29.054493899165166,17.960072410515803,1229.956425763683,0,0,30.26805205551209,19.578444839038163,1339.59064656955,0,0,29.377618743792613,17.103045531776207,1217.90608519342,0,0,29.346416410121265,18.71251880175424,5117.333988467272,0,0,1100
Tororo,2015,28.402578854813537,18.83515722363168,1252.1347639233422,0,0,28.848753333190576,16.887086406142284,1170.5015270000313,0,0,30.689586284748813,17.35767060333092,1259.5778497852878,0,0,26.678324465989622,17.005794728024565,1088.5255725740294,0,0,28.65481073468564,17.52142724028236,4770.739713282691,0,0,1200
Tororo,2016,27.278661720641008,18.238694551999377,1175.152161851222,0,0,28.127713619051477,14.937784503817559,1047.754182136621,0,0,28.966155917579766,17.881898186316665,1217.6598154347878,0,0,26.04129112564405,17.543265160346024,1085.7345581285463,0,0,27.603455595729073,17.150410600619907,4526.300717551177,0,0,1200
Tororo,2017,28.783684759158557,18.918551366135322,1273.9329962436068,0,0,28.625403597880023,17.009837744034805,1166.2500399386481,0,0,31.347897218254715,18.332715262371785,1333.2550855518934,0,0,28.2116387610174,17.396881396503638,1178.697965490021,0,0,29.242156084077674,17.914496442261385,4952.136087224169,0,0,1200
Tororo,2018,26.15842589288634,17.56806500569588,1090.919555227237,0,0,26.509654404991693,16.575532156482918,1050.799455368008,0,0,29.29044854239906,17.327267305453013,1193.3996769635623,0,0,26.812028212221165,17.06016663567111,1098.719237453816,0,0,27.192639263124562,17.13275777582573,4433.837925012624,0,0,1200
Tororo,2019,29.252033364718056,18.83844994952511,1292.6656743744982,0,0,28.18035827458404,17.781659938424287,1181.6504509203526,0,0,31.52130407726874,18.845933303220146,1362.6965481996012,0,0,29.062586514949356,17.11009112429654,1204.9647173515336,0,0,29.504070557880052,18.144033578866516,5041.977390845986,0,0,1200
Tororo,2020,27.129897655564083,20.220989891916403,1258.9079765526635,0,0,29.95752262360399,17.52342231025431,1248.7839538320904,0,0,31.13257727137274,20.02624384446054,1416.0430188397988,0,0,28.31469291343294,17.088516070088286,1168.518287054293,0,0,29.133672615993436,18.714793029179884,5092.253236278846,0,0,1200
Tororo,2021,29.315534811116255,18.97461570045157,1301.0693166285062,0,0,28.48767672698071,17.193851897762364,1170.2777266854919,0,0,29.417991161550987,19.41128354007656,1295.4054581631513,0,0,27.196422529902687,17.827735445641196,1149.972374602369,0,0,28.60440630738766,18.35187164598292,4916.724876079518,0,0,1200
Tororo,2022,30.665070152885672,17.94220542576902,1315.3787653661643,0,0,27.242404555684747,18.863151263899415,1187.7208512865568,0,0,30.17231610540747,18.749628925560675,1299.9352825325584,0,0,27.30165378984375,17.848370942645516,1158.1948686349997,0,0,28.845361150955412,18.350839139468658,4961.229767820279,0,0,1200
Tororo,2023,26.280772871147803,17.712287149639796,1104.460274577501,0,0,27.141243666981413,17.17580472722561,1106.4112378011541,0,0,30.356205533793858,17.301765099267044,1243.0593007253278,0,0,26.039716546190885,15.57488519207457,995.6569524360714,0,0,27.45448465452849,16.941185542051755,4449.5877655400545,0,0,1200
