district,year,MAM,SON,DJF,JJA,annual_rainfall,rain_cv,max_monthly,min_monthly,rainy_months,MAM_tmax,MAM_tmin,MAM_gdd,MAM_heat_stress,MAM_cold_stress,SON_tmax,SON_tmin,SON_gdd,SON_heat_stress,SON_cold_stress,DJF_tmax,DJF_tmin,DJF_gdd,DJF_heat_stress,DJF_cold_stress,JJA_tmax,JJA_tmin,JJA_gdd,JJA_heat_stress,JJA_cold_stress,annual_tmax,annual_tmin,annual_gdd,annual_heat_stress,annual_cold_stress,elevation_m,yield_tons_ha
Lira,2019,259.99446584138104,424.30795786856777,44.346623374163684,312.17865214568735,1040.8276992297997,0.5305209077084582,188.1964210825069,17.214729560275895,8,28.367757784710193,18.47089243996179,1235.4795338855747,0,0,29.201961809682754,17.646619456106816,1221.7466480909777,0,0,29.889666742788563,18.1382704900622,1259.3298894451818,0,0,27.58744570966675,17.465484976364976,1153.404254699462,0,0,28.761708011712063,17.930316840623945,4869.960326121196,0,0,1100,1.2145725569466268
Lira,2020,347.0835699302413,534.2246524233889,96.6012285827583,333.6070179310788,1311.5164688674672,0.473643301299193,252.3840827665415,18.997726771542318,9,28.290697527584893,17.76055677615308,1199.2117378483338,0,0,28.523164200408598,16.726986316077557,1148.3490405166706,0,0,30.298736562848763,18.812870590284472,1324.6088549730416,0,0,27.897275933274106,18.10699004211073,1196.376382150763,0,0,28.75246855602909,17.85185093115646,4868.546015488809,0,0,1100,1.2477902473774563
Lira,2021,194.34195659259763,353.9056825853161,106.69639141174832,422.1413137906067,1077.0853443802687,0.4645024799530052,206.08993610417576,20.665516717236887,10,28.951245569700927,18.88698511149875,1280.671557779605,0,0,28.572220307137215,16.621456401917914,1146.1784796112406,0,0,30.919254959903494,19.17631007146545,1354.6706490596753,0,0,26.62861098224685,17.409963322116372,1105.8589081338027,0,0,28.767832954747124,18.023678726749623,4887.379594584324,0,0,1100,1.3409249132240475
Lira,2022,283.3385785482682,481.94995563985543,115.89593664573704,262.89238911742416,1144.0768599512849,0.45543116257107624,224.76486088034332,14.793280022020816,9,29.364174886492762,19.043208892607055,1307.564586206677,0,0,29.46798939106523,18.546223414674245,1275.095764300242,0,0,32.849373897805755,19.34041415563503,1444.8774682716537,0,0,28.451408453117335,17.411581066044327,1189.3618560630912,0,0,30.033236657120273,18.585356882240163,5216.899674841664,0,0,1100,1.2319751867636397
Lira,2023,241.09420106436727,525.5376748941665,91.22183796555353,331.7092825414751,1189.5629964655623,0.5287481062230027,292.3677202248837,15.59048119916368,10,27.369730881848827,17.7386098480808,1154.3019255506645,0,0,27.477758265805164,16.66086430625825,1098.4616380628624,0,0,28.45853164957727,17.781506725573575,1179.0631597041488,0,0,27.91954812975672,16.57513935563162,1127.3996332238244,0,0,27.806392231746997,17.18903005888606,4559.2263565415005,0,0,1100,1.260352372874988
Gulu,2015,255.93499976691234,498.41294410610055,53.06348296390724,283.7479749705659,1091.1594018074861,0.5784273793957585,277.12111077162155,2.2956673772583818,10,29.538410603289226,17.940389965850873,1264.8299314446722,0,0,28.59786417798057,16.67078017661796,1148.9745739520163,0,0,30.561560552671875,18.39934168315591,1299.2069226910157,0,0,27.08538244528417,16.137341205310356,1068.2334117934918,0,0,28.94580444480646,17.286963257733778,4781.244839881196,0,0,1100,1.0883908059953453
Gulu,2016,286.12174808845646,335.43879686645676,46.07389778580181,264.60243530884696,932.2368780495619,0.4761370111478047,150.43958303963205,7.921591104024437,10,27.435055041022043,18.579276338263295,1197.70417721211,0,0,29.02534510883258,17.23747425342881,1195.4083726862991,0,0,30.488447117815593,18.324692514078134,1310.4587990857756,0,0,28.68753181086019,17.99445176400816,1227.3951895516059,0,0,28.9090947696326,18.0339737174446,4930.96653853579,0,0,1100,1.4188245554957817
Gulu,2017,298.6013191186665,400.03416376405403,68.95312864114086,327.4110782519747,1094.999689775836,0.4525354492781139,185.53704594994105,8.829286595754787,10,29.564946931772056,19.423209071733556,1333.299481001125,0,0,28.946469853380762,16.780288113015104,1171.5416985901068,0,0,31.02238719530762,18.56813136161442,1327.5093498719716,0,0,27.351803551018715,18.042354497182185,1167.1860477188297,0,0,29.221401882869788,18.203495760886316,4999.536577182033,0,0,1100,1.2449165650019398
Gulu,2018,351.2645179305566,355.1996276258959,84.41839617510388,324.3538876754644,1115.2364294070208,0.40478456986719685,189.01178718481114,10.253436913138062,10,29.820829492833866,21.522349302707095,1441.556077311735,0,0,30.333998292378894,19.409772515330882,1353.9049572209562,0,0,33.058193099734744,20.927109885289962,1525.8254830327735,0,0,27.484617345324924,19.911619168611388,1260.7906859455215,0,0,30.1744095575681,20.44271271798483,5582.077203510986,0,0,1100,1.565505597873871
Gulu,2019,219.92742200812998,334.13338260480697,16.73172702516824,310.0930859281288,880.885617566234,0.5674334309155652,144.28385673060583,4.12733449937768,10,28.58517496109847,19.30120555434681,1283.3811650017783,0,0,28.69590925603409,16.406877124656063,1141.988752740775,0,0,30.740175174024827,18.520682596768342,1311.4054118698114,0,0,27.22976853611313,16.498229930493157,1090.9369085187866,0,0,28.812756981817632,17.68174880156609,4827.712238131151,0,0,1100,1.1756383757027447
Gulu,2020,288.1216303555804,363.17604826164626,54.910688088716235,367.9060598869591,1074.114426592902,0.474172290320478,172.41519255301657,13.330241908445082,10,28.676774521490575,18.43649895543602,1249.0949584094594,0,0,26.226748221422373,16.272413223292173,1023.5369239676651,0,0,30.951731272683958,18.797437550533232,1353.201621621318,0,0,26.008068753692708,17.098013705270983,1062.6011448620322,0,0,27.965830692322402,17.6510908586331,4688.434648860475,0,0,1100,1.1688266394847817
Gulu,2021,231.80795088417491,535.0267145526336,16.254382712328706,256.0840039978368,1039.173052146974,0.7093987887755598,270.9079429641243,3.156033381116365,9,29.668258886273367,18.95143907018343,1315.7855660835355,0,0,28.11635123650218,18.359976534454976,1205.8780124903774,0,0,33.639706449733005,19.745733272918926,1499.113177676796,0,0,28.86424558633547,18.14566773510953,1243.7213075250413,0,0,30.072140539711004,18.800704153166713,5264.498063775751,0,0,1100,1.2765962374631799
Gulu,2022,305.43727832438793,524.742772223125,77.08787529730269,368.8288908672459,1276.0968167120616,0.5042607950098252,254.13384678911316,10.409948095854647,9,28.632817103347023,19.227051762508683,1282.344335360009,0,0,29.171289428838236,18.45143081935836,1256.36567047077,0,0,29.94407770909078,19.607926343038102,1327.0370520178997,0,0,28.22750705300722,17.931310504473753,1203.0165722804538,0,0,28.993922823570813,18.804429857344726,5068.763630129132,0,0,1100,1.3922776182542844
Gulu,2023,321.082993061299,488.73711348257643,11.163847430468252,348.06758522188017,1169.0515391962238,0.5964829482129188,238.96449036773745,6.598725926718421,11,28.37753189470276,18.60331070753947,1241.0593264128217,0,0,27.83922583358631,18.26591010260861,1187.1585062944391,0,0,29.334630769871605,18.806486939386406,1261.5928664931134,0,0,26.59312226081551,17.13853909241343,1091.199879607665,0,0,28.036127689744045,18.203561710486976,4781.010578808039,0,0,1100,1.4663936332786898
Mbarara,2015,244.21145620780624,250.35651151220426,70.53179375572631,204.79359212376733,769.8933535995042,0.3768888928653597,158.7070020016078,13.389935828108532,9,26.45445657006647,16.866542098402494,1073.5059084128238,0,0,27.325610180313802,14.858275404616663,1009.8549302931883,0,0,29.475579383501707,16.29614636331426,1152.4072066180886,0,0,25.355573586355515,14.936516234621893,932.384044084218,0,0,27.152804930059375,15.739370025238827,4168.152089408319,0,0,1400,1.388410846406103
Mbarara,2016,424.3666362425057,473.11703629397294,80.1189347890587,275.8134996216862,1253.4161069472236,0.488317554399793,239.86240574939802,16.19783917052466,9,27.02006473823697,18.082110269082555,1155.1958519334214,0,0,27.598662190069277,15.95001724925074,1071.2537302359822,0,0,28.161378911178158,17.634691433594824,1171.3799256757918,0,0,26.24351638951875,16.254633832557733,1034.366324507522,0,0,27.255905557250795,16.980363196121463,4432.195832352718,0,0,1400,1.9003850206617798
Mbarara,2017,385.07723617569843,537.4643050380553,166.0323761795395,289.1512650804513,1377.7251824737446,0.39435149417355453,273.6965642450344,25.375258198888698,9,24.994038284309568,16.658238283275264,995.5692984903449,0,0,25.80759500155649,14.403191871660795,919.963805966556,0,0,27.281135877444665,15.789805819086657,1036.403243449389,0,0,26.9433138156689,15.263986587814578,1021.208355610201,0,0,26.256520744744908,15.528805640459325,3973.144703516491,0,0,1400,2.0871851762407365
Mbarara,2018,425.71584913202895,455.1710331216433,85.60379260041975,279.77628323567785,1246.2669580897698,0.46985657954277915,253.3250158378135,12.044110975508424,9,25.138429167387788,16.465468450163574,992.5115997152849,0,0,27.204725050108767,15.664757985556486,1041.3365092254348,0,0,28.46173549724738,15.859248999196629,1094.8392258696804,0,0,23.380570896199043,14.361968639652408,817.0347331301734,0,0,26.046365152735746,15.587861018642277,3945.7220679405737,0,0,1400,1.888768761013113
Mbarara,2019,379.31880105012124,575.7788995251119,148.42900303985522,313.13100182437597,1416.6577054394643,0.4322806695138472,325.4253660137173,20.86922117779134,9,26.85238756794268,18.09961673491141,1146.8052170872184,0,0,24.703833558698893,16.587737735151585,968.9900731394355,0,0,28.89443627074762,17.246499019522616,1175.6971044707152,0,0,25.921499146849502,16.106080844271744,1013.0015291931177,0,0,26.593039136059673,17.00998358346434,4304.493923890486,0,0,1400,1.8339964785365768
Mbarara,2020,340.2798700640688,458.4418129902566,67.04626717699921,125.06080284735202,990.8287530786768,0.6404103190757134,232.83152333123692,24.392235779825953,10,24.525531401400603,15.505208859555736,921.4824892504381,0,0,25.59681836848966,13.689191224577817,878.7934487721334,0,0,26.388737501413278,15.38057831515899,990.1920553776762,0,0,22.430548975502546,14.002885401945102,755.9199307880813,0,0,24.735409061701528,14.644465950309412,3546.387924188329,0,0,1400,1.4654330272760838
Mbarara,2021,431.4080075824436,515.1616940734447,111.97547501899993,237.97304085015946,1296.5182175250475,0.48886875116066647,267.01021417944224,28.07270165220849,10,27.191005080087233,16.726019044631354,1100.0203955898294,0,0,26.554067231322335,15.479598048265105,1001.0621455106798,0,0,29.45421409508229,16.780359408754382,1180.0428729481098,0,0,24.070971540045548,16.726410172394086,957.4026579642547,0,0,26.81756448663435,16.42809666851123,4238.528072012874,0,0,1400,1.9419876474407145
Mbarara,2022,462.15982575531075,563.5019212133085,119.69660098014747,348.7399065381616,1494.0982544869285,0.44192156966726714,332.524782641404,22.569196832230215,9,26.32463548656571,17.311098571758013,1088.6687588974357,0,0,26.91147450584734,15.27208184917788,1009.4398599601385,0,0,28.659737057108078,16.626856923988388,1136.059447372255,0,0,26.00777085047581,17.091927928450424,1061.9333080477106,0,0,26.975904474999236,16.575491318343676,4296.101374277539,0,0,1400,1.9432550293416522
Mbarara,2023,361.26117684913226,410.1724825262401,61.63768368126049,301.9232203643269,1134.9945634209598,0.4716922909988637,206.55260060688815,3.823142781504812,10,27.840079588542938,16.015167488172555,1097.9517494143054,0,0,27.034707888449223,15.165051202827897,1009.7751374307296,0,0,28.907655990462217,16.237193136428463,1127.3561611566724,0,0,26.89334430444316,14.86610597670139,1000.8935512314733,0,0,27.668946942974387,15.570879451032576,4235.976599233181,0,0,1400,1.8766338299578544
Arua,2015,203.5766297447506,423.5429747297212,39.43176859451707,331.1295689381176,997.6809420071064,0.5782011281416136,211.63841827223587,0.0,10,27.877243881348758,17.370996411538716,1161.2339966525078,0,0,28.003652240514157,16.659255042772518,1122.8704276973758,0,0,29.29331559617715,17.711676160011162,1213.8505738848771,0,0,26.383881474391398,16.585173530220896,1056.3612420931674,0,0,27.889523298107864,17.081775286135823,4554.316240327928,0,0,1200,0.8268633089222214
Arua,2016,355.66531084440726,616.5270510116992,105.94715424869062,376.8151514750161,1454.9546675798133,0.4967560339693478,286.1330073310162,30.52465805769774,8,28.600699409797368,18.7580799303465,1258.1373028123398,0,0,27.637775662751036,16.03835595381994,1076.4118189374567,0,0,29.76821790677627,18.782238435251617,1296.6332497608914,0,0,26.93654220118711,16.628160052065,1083.28352099319,0,0,28.235808795127948,17.551708592870764,4714.4658925038775,0,0,1200,1.6395312522879106
Arua,2017,293.2178647252498,564.1520584073106,77.69739647946352,409.8191328944938,1344.8864525065178,0.5279842021559742,333.474565997462,7.41404380691048,8,27.285009555374547,20.08378013153533,1259.0268722905103,0,0,27.686227385532145,17.787529976064402,1158.704668127136,0,0,31.35025546617146,18.654578014183922,1350.3557932727495,0,0,27.0600679820682,17.400666152628435,1125.5290414691035,0,0,28.345390097286586,18.48163856860302,4893.6163751594995,0,0,1200,1.1695853948939394
Arua,2018,395.1025516192685,345.03123312935793,104.83989001082134,443.8349272261923,1288.80860198564,0.4042977777050538,180.44965896493312,15.759877031401812,11,28.465517273946215,17.614376655660116,1199.3702890353459,0,0,28.97384853264322,16.48131389914325,1158.6755208405787,0,0,30.2488416378545,17.195273289434862,1233.978459700015,0,0,25.440505083930347,16.84060357896641,1024.7305236070106,0,0,28.282178132093566,17.032891855801157,4616.75479318295,0,0,1200,1.2002071467730129
Arua,2019,307.7970433684436,528.4879756177622,97.26476462695895,322.4765827072629,1256.0263663204278,0.485827150447396,257.00616838422104,15.862844989928107,9,28.960416666059846,17.94632571094624,1236.6962606526222,0,0,27.0095431262361,16.366863691523772,1062.3851618337214,0,0,30.917809170264857,18.750605003491312,1329.4348235341574,0,0,25.81571197919728,16.931948123720762,1046.5973137257406,0,0,28.17587023543952,17.498935632420523,4675.113559746242,0,0,1200,1.1776710900673937
Arua,2020,430.6306191183474,621.6866555749957,60.756218293784904,421.3091508884884,1534.3826438756164,0.5287393048604121,320.63081901205624,4.015397337837756,8,28.72369891688257,18.46197856263075,1251.1884624286592,0,0,27.66075994162888,17.076600992091937,1125.1939445283335,0,0,30.557856881565368,17.30040880452218,1265.9655688695211,0,0,26.768436524438602,16.397028008386638,1066.031028309792,0,0,28.42768806612885,17.309004091907877,4708.379004136305,0,0,1200,1.453824261273316
Arua,2021,398.9279332410069,508.06627556868284,92.71108505853209,445.59792248747954,1445.3032163557014,0.442386080125827,286.9610826379409,10.416400688224043,9,28.954895818014958,19.415000518764334,1303.3707524662461,0,0,28.554993177032998,17.724372429006742,1195.4612760998102,0,0,33.03542149585842,19.491164282499643,1463.1015800768294,0,0,28.115235648771904,18.078255428029486,1204.9001035674567,0,0,29.66513653491957,18.67719816457505,5166.833712210342,0,0,1200,1.4860930209251968
Arua,2022,338.0094878498485,576.5774998317542,54.41593266686391,470.0500762467929,1439.0529965952594,0.5434143718201546,284.5907071870173,6.455707008548787,9,28.037244021669167,17.5755829231939,1178.556085784907,0,0,27.338042120086616,16.53676616394937,1085.668619674574,0,0,29.859158856325337,17.205232582410613,1219.5320091145,0,0,26.239777590409247,16.501262405023947,1046.0458663370255,0,0,27.86855564712259,16.954711018644456,4529.802580911007,0,0,1200,1.3243821113055314
Arua,2023,437.32909075724876,480.27175287592894,108.97927780021867,386.7663472997907,1413.346468733187,0.4101180683480558,265.0697711685562,7.313824531498817,10,27.518990548862647,19.43453509463738,1240.2247336513044,0,0,26.815269731074782,17.656399200538818,1113.2915503635095,0,0,31.38071245077816,18.54342368071836,1343.9231866237778,0,0,27.860650464896878,17.32808885933146,1160.1847715382787,0,0,28.39390579890312,18.2406117088065,4857.62424217687,0,0,1200,1.7300123335226711
Masaka,2015,436.05284571413546,479.96590282362007,107.38400198491162,336.6627300921055,1360.0654806147727,0.42349355449701126,262.0489890521405,18.468471907462135,10,28.462106156932112,19.273575994584476,1276.794618751615,0,0,27.96606783936169,17.42286846012021,1155.7054476680019,0,0,30.27785383655123,20.374471716700636,1375.1676236558567,0,0,29.73710304499154,17.781378222490734,1265.5003225226621,0,0,29.11078271945915,18.713073598474015,5073.168012598136,0,0,1200,1.8693225175488524
Masaka,2016,545.5175478130866,549.3535427525389,81.14207750313332,317.13551322347314,1493.1486812922321,0.5173203745054397,248.90782378112297,14.027766695125814,9,27.134176974286685,18.45376985067954,1176.3283780668698,0,0,27.384486707893657,15.0689382333004,1021.0734992409473,0,0,29.005636941104758,16.36212652730158,1153.558896153316,0,0,25.594085675541532,16.272900323785265,1006.3136141272661,0,0,27.279596574706655,16.539433733766696,4357.274387588399,0,0,1200,2.3893955477614437
Masaka,2017,391.1869762822888,536.2458806487292,54.66804580216757,384.06747578152215,1366.168378514708,0.5165047821031402,277.57488997262544,10.391489638597307,10,27.840734193288313,18.256136694143148,1201.3522569995812,0,0,28.581044321510365,16.428283108409925,1136.9248588864186,0,0,28.67670285285607,18.47960537932286,1222.1769187741684,0,0,25.580781339344004,15.982783136335177,992.0487934359031,0,0,27.66981567674969,17.28670207955278,4552.502828096071,0,0,1200,2.105817190373931
Masaka,2018,430.51896019342,589.5792424116703,102.25013996522391,405.2112591203583,1527.5596016906727,0.4614938578414146,302.4619002821706,5.193082946781747,8,29.24150887992366,19.106333430935035,1303.6829272195646,0,0,27.83189045162764,17.38036179096298,1147.9578933463713,0,0,30.39868401919057,20.005536316454926,1364.6116923883897,0,0,28.099503874136598,17.01166617226235,1154.67600537027,0,0,28.89289680621962,18.37597442765382,4970.928518324596,0,0,1200,1.9934485710323475
Masaka,2019,420.42401479853345,542.2655470967721,82.01673952451495,322.9809960759396,1367.6872974957603,0.4941906280607344,242.99955161142162,9.053290356864636,10,26.478940572870755,18.828822469990282,1163.931210643192,0,0,26.389526808583152,16.378084253175235,1035.5777060001255,0,0,30.53857795666318,18.10279681191885,1284.5132065218627,0,0,27.032011136584984,17.42647532650416,1123.9722285162986,0,0,27.609764118675518,17.684044715397132,4607.994351681479,0,0,1200,2.2328134074023063
Masaka,2020,388.9514223102809,313.68450058849874,131.62366191510233,262.7683758856666,1097.0279606995487,0.34197531185502705,196.38212729409483,22.832460968595214,9,28.294298297452325,18.69972469787273,1241.9227529773505,0,0,28.764749761795517,16.67821464117056,1157.9116342827583,0,0,28.30422666492325,17.44110616954027,1167.405871242665,0,0,27.6500703631667,17.949836101344346,1177.7604745112023,0,0,28.253336271834446,17.692220402481976,4745.000733013976,0,0,1200,1.8491721976164166
Masaka,2021,406.397578898399,619.0668027218612,86.03623128777313,358.92204176383956,1470.4226546718728,0.5163107440839343,295.4698728584129,14.164429428810713,10,27.315310200347415,18.77352231070255,1200.1688479793283,0,0,27.321343377400762,16.596732001002426,1088.8208347555214,0,0,27.90573979454044,19.256537095516574,1224.2280721684979,0,0,26.241287280863464,17.87267422555795,1108.231895166742,0,0,27.195920163288026,18.124866408194876,4621.44965007009,0,0,1200,2.059674387250465
Masaka,2022,443.4756969149589,582.2251565271315,127.68056774904755,424.09048509284094,1577.471906283979,0.41993928188694485,269.3569595583305,25.927507161565106,10,27.312989484076155,17.12325146733136,1124.1282236648917,0,0,26.56984235827476,16.518000112333382,1048.8195784928623,0,0,29.63153518761065,18.010240770844366,1240.5261000681448,0,0,26.697698020324868,16.40830421402269,1061.9656659565374,0,0,27.553016262571603,17.01494914113295,4475.439568182436,0,0,1200,2.2649274744759915
Masaka,2023,380.10378994986155,451.9057637045051,102.22743863436344,309.2019128793316,1243.4389051680616,0.4201050629820956,199.24599467805052,18.93889569409039,11,28.64323156638312,19.07360593749549,1276.6212775445413,0,0,28.19102239782003,16.683314613846672,1130.7302250913676,0,0,31.29428874302705,17.90159756513734,1314.6112553048006,0,0,27.20916737139649,18.096720158172563,1163.6061893600686,0,0,28.83442751965667,17.938809568663014,4885.568947300778,0,0,1200,2.3620249904962884
Fort_Portal,2015,472.1561406551724,578.902329983171,106.71612412433544,328.99805456224243,1486.7726493249213,0.4757204862428021,258.92012775763055,17.496496150700317,11,26.264434988799014,16.927163002845496,1069.2101692047422,0,0,25.74504025860969,14.875005617464808,937.596212472448,0,0,26.972956667383027,15.903136126123222,1023.2945602805103,0,0,25.170201199528098,16.086743851865293,977.5814590037746,0,0,26.038158278579957,15.948012149574701,4007.682400961475,0,0,1500,1.814905363110976
Fort_Portal,2016,409.9749751506015,521.0407396537594,83.7522460970424,245.78762784448307,1260.5555887458863,0.5255912890287912,281.58342689353776,13.760931913557124,11,28.128810016803794,18.079828947745266,1204.5675414659413,0,0,27.165040156542812,16.952096944889835,1096.7730682693384,0,0,27.866743747669332,18.224636401107905,1186.3083778894293,0,0,28.056432089933992,16.73656593926973,1139.5297036817128,0,0,27.804256502737484,17.49828205825318,4627.178691306422,0,0,1500,2.0381001970560617
Fort_Portal,2017,387.80392267998894,572.4454849228064,83.86681114620714,325.4449238900007,1369.5611426390033,0.5102969655213875,265.3730449768604,20.367436003892017,10,27.287477497888023,17.573165560232827,1144.481808505256,0,0,25.44531258465518,15.717325572397522,962.8127126754987,0,0,27.520972366151245,16.65665684156259,1086.1784296942474,0,0,26.292416287810866,15.995192795026554,1025.1867048654867,0,0,26.636544684126324,16.485585192304875,4218.659655740488,0,0,1500,1.997546876538249
Fort_Portal,2018,349.4921001125333,556.0548663575297,112.44716370985942,320.1541170322669,1338.1482472121893,0.46984895036916396,248.3162257180254,20.07644528098953,9,24.961101133618893,15.09281505330644,922.3493319388933,0,0,26.24826476539148,14.999501168025754,965.9529352564487,0,0,27.741620777953973,15.676747492050737,1049.3568996148483,0,0,24.563335660304933,14.723888516950106,886.8673498181845,0,0,25.87858058431732,15.12323805758326,3824.526516628375,0,0,1500,1.854227876348875
Fort_Portal,2019,456.237143790701,534.0637666153345,152.32240026701578,279.1371641770919,1421.760474850143,0.42000360587740315,256.8347317576678,12.964008815740224,10,26.988817370446043,17.8633257873326,1143.9015106641586,0,0,27.305617162258418,15.537002591587205,1038.3368501854422,0,0,29.607888678546733,17.246540103357216,1204.634230435891,0,0,27.137050744795204,15.84153011117131,1056.5220251749986,0,0,27.7598434890116,16.62209964836208,4443.39461646049,0,0,1500,2.0631477901247877
Fort_Portal,2020,432.35430888000985,549.1133835111583,91.0478660386781,246.12270851162046,1318.6382669414668,0.5311109083559125,268.920999578369,8.452391784608297,9,28.147220328778186,19.203260554210303,1258.9418974135265,0,0,27.884732063543623,16.453549203034644,1106.6900521681189,0,0,29.748225154385022,18.523819282055744,1285.4533384421127,0,0,26.11899192213025,16.903294312141327,1059.280273035658,0,0,27.974792367209265,17.770980837860503,4710.365561059416,0,0,1500,1.9423115432067264
Fort_Portal,2021,241.42555618494254,354.6418979837277,71.10934231447939,279.8513402387025,947.0281367218521,0.43901962665696936,174.00648792893153,7.723632837325928,11,25.543956170436985,14.463271752965637,920.2549948314941,0,0,26.551882042356095,13.730566049043647,921.9935831029005,0,0,25.963884762310943,14.385451195239538,908.2344001840924,0,0,24.394959043045947,14.2600873101578,856.4952254022185,0,0,25.613670504537495,14.209844076851658,3606.9782035207054,0,0,1500,1.464435213294372
Fort_Portal,2022,411.4854294481793,409.787569030282,118.90732268718915,285.8283687252658,1226.0086898909162,0.39052272717171105,215.5917400042526,21.263730334070615,9,26.65432996607272,16.777378361104017,1078.5397205500449,0,0,26.678855967204907,15.078198724855019,989.7504803492038,0,0,27.817333287491635,16.479910195475664,1094.4047219381607,0,0,25.194840168026445,14.492173781603425,905.8747986837236,0,0,26.586339847198925,15.706915265759532,4068.569721521133,0,0,1500,1.8491920679746212
Fort_Portal,2023,466.0850038345256,585.4898242653073,156.29438226699654,334.4689123619583,1542.3381227287878,0.4133897673844927,282.82553120612425,25.20848923303962,11,24.860675953630732,15.66067990238279,944.4955860369603,0,0,25.35514208808047,14.940665099854717,923.4573990503236,0,0,28.624352712789904,15.94065026035927,1102.5932367955315,0,0,24.337177520435045,14.384254151476178,860.4259987915033,0,0,25.794337068734034,15.23156235351824,3830.972220674319,0,0,1500,2.3767469202388853
Hoima,2015,439.6468892160392,523.5843153955498,128.83143988553837,326.2881159349911,1418.3507604321185,0.4172567638598549,274.4507940528851,22.48652175184623,10,27.531060242068154,18.115493531558418,1179.631713573206,0,0,28.087520420575004,15.281827345489312,1063.5067647926787,0,0,28.894305201801817,17.769248396043455,1195.878492955737,0,0,27.167056229188045,16.602563445123085,1093.526130014885,0,0,27.919985523408254,16.942283179553566,4532.543101336507,0,0,1100,1.6287544737119724
Hoima,2016,285.2387785509659,410.75611568439115,72.74769499254914,271.7042287871327,1040.4468180150388,0.4651878035941309,216.2480398979824,17.54266410161888,10,29.123777272511603,19.853924209681846,1333.4648652854,0,0,28.620413450912135,19.17194873503364,1263.6657361477396,0,0,32.89602135946392,20.041487993048865,1495.8666056745012,0,0,28.67099379262282,19.56520940687526,1298.5890230312916,0,0,29.827801468877624,19.658142586159904,5391.5862301389325,0,0,1100,1.4071873786910716
Hoima,2017,351.5916708533629,396.8363493424783,79.60338227152343,292.13918603089337,1120.170588498258,0.43398464937343717,234.30933194159493,10.679173883406381,11,27.345691494153822,18.036807214382858,1167.899759872219,0,0,27.749773090121078,17.364635481674,1142.5665833388375,0,0,29.28286670012741,17.98296772656138,1224.5274058333237,0,0,26.618983562048527,17.96777753747536,1129.7963339092917,0,0,27.749328711612705,17.8380469900234,4664.790082953672,0,0,1100,1.7658988221952259
Hoima,2018,236.70138024066293,450.9453370277565,132.8261573684877,323.4974435547597,1143.9703181916668,0.4081650463312018,251.95016458962252,16.478612184084476,10,27.966960703126773,19.21300780910222,1250.5306110900406,0,0,28.070149155422286,17.941773697178565,1182.9042100544975,0,0,30.097644627139783,17.887401272091154,1257.9906618242512,0,0,28.220149987903383,17.442923069181564,1180.3022416228941,0,0,28.588726118398057,18.121276461888375,4871.727724591683,0,0,1100,1.3532134637141984
Hoima,2019,410.0639483562933,559.7742671387052,134.72472773848426,357.9431128256161,1462.5060560590987,0.4171319800416376,290.03261419149857,27.787494737693144,10,27.85735617840884,16.562584031643077,1125.0949720752342,0,0,28.383142976158677,16.526646593643886,1133.1600765286914,0,0,29.448170246337682,17.996780286313548,1232.3893463211605,0,0,27.37577602255055,16.729394634656156,1108.242313469703,0,0,28.26611135586394,16.953851386564168,4598.886708394789,0,0,1100,1.956110037208764
Hoima,2020,423.66662209620836,587.5883071628505,104.77346287041567,304.5844868284773,1420.6128789579518,0.4956874822375619,280.0033471598179,19.93702139954357,11,30.58417525062863,18.386196428352246,1333.0573541215447,0,0,29.375906419326157,17.118113274059443,1205.3993379813758,0,0,30.642205955246215,18.512188786882287,1322.410440066823,0,0,26.623318631052797,17.236824467875707,1097.7024493113042,0,0,29.30640156406345,17.81333073929242,4958.569581481048,0,0,1100,1.748183158436433
Hoima,2021,465.30234463123617,503.1561396697615,101.50585157912153,239.84128728155707,1309.8056231616763,0.5032015603092059,266.50314115542517,20.145062835558964,10,29.24340301834296,20.12571300160441,1351.3721650340105,0,0,28.901902442912768,18.609790077928263,1252.0810854729052,0,0,32.775544771239566,20.547267863131577,1495.24014600966,0,0,28.80818496335991,18.971612957920186,1278.6200463950695,0,0,29.9322587989638,19.563595975146107,5377.313442911645,0,0,1100,1.8560779142653046
Hoima,2022,517.1652540534088,593.1165922904274,139.4096155495866,380.0351023017363,1629.726564195159,0.4235292667936266,320.73793502734304,16.027464684613022,11,28.53240722176324,17.793451086946398,1211.3327641501419,0,0,27.203227511854507,16.80281113924066,1091.404054132179,0,0,29.227664943580805,18.768281688201586,1261.270419617054,0,0,27.086529564437864,17.038548456846705,1110.1387003214077,0,0,28.0124573104091,17.60077309280884,4674.145938220782,0,0,1100,2.0406983599529416
Hoima,2023,388.27568614649005,528.1676084560153,68.97991414011716,289.9120252127904,1275.335233955413,0.5246054682644115,250.08138792922418,17.471885501310403,8,29.159230514400118,20.113463378422306,1346.4618192774906,0,0,30.435481376462622,18.661426214242834,1324.1752936712053,0,0,31.001203736161102,21.064957156873124,1444.6032674371065,0,0,28.973448336142923,18.868322782653046,1280.3899074128253,0,0,29.892340990791684,19.67704238304783,5395.630287798627,0,0,1100,1.7237104033626787
